	id	sentence1	sentence2	similarity
3793	f0dbe0e46f2777409ce03f4ec	Is Madeleine McCann still alive?	Police urge reopening of Madeleine case	0.6
4676	ed2d8c384edbc6d4fa6849b51	Floods kill two, force 75,000 to leave their homes in Calgary.	Flooding forces 75,000 to leave their homes in Canada.	3.4
5681	f234c4c87f4b31467cd4d64f0	Palestinians and Israeli police clash at Jerusalem's al-Aqsa	A Palestinian shot by Israeli police in East Jerusalem has died.	2.0
414	ddf059de54beac0fd938234f6	A man is playing the guitar.	The man played the guitar with a friend.	3.2
7248	7e904563d5982ca67e72381a8	New video shows US police officers beating a mentally-ill man	A New York police officer was critically wounded in a hatchet attack.	0.0
5056	84fab04d1ea9b17fbcb75d09d	The Syrian army has retaken the Crusader castle from the rebels.	The Syrian army has retaken the historic Crusader castle.	4.6
7610	849b1c13212e74f769f8f197a	A pile of used wooden building materials with a chair on top.	Pile of wooden debris with chair on top.	4.0
5137	aca298f581374f533f14b46fb	There is no update on Nelson Mandela's condition	Nelson Mandela's condition is improving.	2.2
3565	866db8015f68fa81b2ef993a3	Britain has signed an agreement to supply Saudi Arabia with Typhoon fighter-bombers in a deal worth around 8 billion pounds.	The UK agreed to supply Saudi Arabia with Typhoon jets in a deal worth around 8 billion pounds, or approximately 13.9 billion US dollars, to BAE Systems.	3.2
6793	ee58dd982e774dcde7c1dd844	His daughter, Nina Axelrod, told The Associated Press that he died in his sleep, apparently of a heart attack.	Axelrod died in his sleep of heart failure, said his daughter, Nina Axelrod.	4.333
507	e666a7d711d7dc40f948903b3	A girl is playing the guitar.	A man is playing the guitar.	2.8
6568	893fd78674fe77e056c09232b	All kids want to play doctor at some point.	I've already been in a similar situation with my daughter and a female friend when my daughters were 5 and 4.	1.8
6571	ad1095dbbd26e86eaba1bae1d	Here is my advice based on my personal experience pumping breastmilk for twin boys for a full year.	I understand that the first few days are crucial, it's essential to get them done as soon as possible.	0.4
6204	bac918cd7602242a35d711c6a	A brown and white dog is mounting a man's back while holding a pink rubber Frisbee in its mouth.	A dog holding a Frisbee in its mouth, jumps over a man.	3.0
1610	a47a001a053667b36b486884d	A young child slides down an orange slide.	A little boy in denim overalls slides down an orange slide.	3.67
865	0b2190f67a73f4351373a71a7	A man is cutting a bun.	A man is breaking pots.	0.4
2674	7a88c05c1edb54ffe77d97543	Shares of San Diego-based Jack In The Box closed at $21.49, up 78 cents, or 3.8 percent, on the New York Stock Exchange.	Shares of Outback Steakhouse, based in Tampa, closed at $44.50, up $1.78, or 4.2 percent, on the New York Stock Exchange.	1.6
6416	a2bdae271dffcf4c519dbb148	As previous comments note, ANOVA is compromised when combining types of predictor variables.	I prefer to consider multitasking as rapid task switching.	0.0
4108	472531df9d2698755d9e919d6	Russia jails Pussy Riot protest punks for two years	Russian court to rule in Pussy Riot trial	1.8
1011	96d317af1bec3f227c87581c4	A woman is riding a brown horse.	A young girl riding a brown horse.	3.8
819	e4f79919e79a847f2e4d7e7a3	A puppy is frequently rolling from side to side while on its back.	A dog is rolling from side to side.	3.5
6189	2b3527549ca6839f31c4ef5a0	The two dogs are playing fetch in the snow.	The dogs were having fun in the snow.	4.0
4469	827aab049a0eae5aace1fdd4d	A stomach bug should force Nadal to miss the Australian Open.	Rafa Nadal to miss the Australian Open	3.4
1501	f36bfd6cbc1e773f3979f9bf6	A girl posing in a purple shirt and pink headband	A young girl wearing a hat and blue jeans is on a swing.	0.4
5454	7e3e1d401e5be88dbdae79d99	Quotations in the News	Quotations of the day	3.2
4946	6cac23efa73ec2631e7534e32	Two earthquakes struck northwest China, killing 11	Twin quakes kill 89 in China	2.4
1746	c89760c5e0be47f69b818142f	A smiling man and a baby girl are posing for a photo.	A smiling man holds a small child dressed in pink and red.	3.2
4234	3e2ee535ecce3928d835d6c90	Canadian Muslims issue fatwa against 'honor killings'	US, Canadian imams issue fatwa against honour killings	3.4
1927	02a6f80f006967fb5dd228c95	A lady dressed in a kimono is looking at the camera.	Two young girls dressed in black are sitting in a room making erotic poses at the camera.	1.0
137	0f172782fd1109d587d495d40	A cat is playing the piano.	A man is playing the guitar.	0.6
6152	4b78368c9ec17ee4d476fba13	A girl rushes into a bounce house.	A girl moves like a man in costume.	1.2
3159	d4ecb3b5578c23132c9a46798	The Conference Board reported that its U.S. Consumer Confidence Index fell to 83.5 in June, following 83.6 in May.	The consumer-confidence index came in at 83.5 in June, slightly down from a revised 83.6 in May, the Conference Board said.	4.667
8127	7f4532aa988b07bb9960e4ae2	This is a really terrible idea.	This is a very unpleasant idea.	5.0
1514	a236c1456d8410c53338b6081	The two boys were playing in the field.	The two people have their heads wrapped in scarves.	0.0
5895	1f63fe40bfd5cb9e3b8889cbe	A man is rushing.	A man is singing.	1.25
2252	9188425b575b934df16084ec1	And I'm your friend Mitt, and I'm here for you.	Your close friend Mitt.	4.0
2845	a790ca7e87662cbe6aa1b0ed0	"""I feel confident saying that HP is no longer an integration story,"" Fiorina said."	We still have a lot to do, but I'm convinced that HP is no longer an integration story.	3.4
2949	ff432eb6c0381852bf2b23189	On the other hand, Coca-Cola Co. reported higher profits for the quarter, driven by increased demand in Europe.	Coca-Cola Co. (KO) reported stronger quarterly results, boosted by robust European demand, early on Thursday.	4.6
505	9598a74ad9758d57e548665e8	A woman is cooking food.	A woman is deep-frying food.	4.25
796	62eb74d5c866d60f6c6aee389	A boy played the piano.	Someone is playing the piano.	3.2
7336	a617cab77ac976e3dfca65234	A man is doing card tricks.	A man is performing a card trick.	5.0
6328	65a2f6d46776adbc831dd8303	A man is tossing a coin into a fountain.	A little boy is throwing a man into the water.	0.6
4925	514b96955a2dda806d4baa99d	Israel agrees to release Palestinian prisoners	Israel releases 26 more Palestinian prisoners	2.8
4193	cadbf9f304ab7c9ae40bba321	Two Americans were killed amid the fifth day of unrest in Afghanistan	Two American officers were killed amidst ongoing unrest in Afghanistan	4.2
8125	817a40f2a53712ac4ae8f1575	The answer to both questions is: Yes.	If one of these questions is yes, a PhD may be worthwhile for you.	3.0
6919	b10c87f11be99d3fa79b79fac	Board Chancellor Robert Bennett declined to comment on personnel matters Tuesday.	Mr. Mills declined to comment yesterday, stating that he had never discussed personnel issues.	1.75
446	950d64dd9e26e77943c7a1fbf	A man is cutting bread.	A man is performing tricks with a soccer ball.	1.0
7066	19e1a8c90b154b84e358e87d8	Egyptians vote to elect their first president.	Egyptians await the key presidential vote results	2.6
3800	c6ab7d19a9eeadd73284f8d1a	22 dead in suicide attack on Yemen police academy	AU forces intensify attack on Somali rebels	0.4
7331	2934b69aeef069ffc078365c8	A person is drawing on a large touchscreen.	A man is creating on a digital dry erase board.	3.0
1489	9ece34f8d16202e4a8442fc8d	A blue bird perched on a gloved hand.	A bird is perched on a person's gloved hand.	4.4
2453	5dbbe87c450c72a70084e8afc	Darren Dopp, a Spitzer spokesperson, declined to comment late Thursday.	John Heine, a spokesman for the commission in Washington, declined to comment on Mr. Spitzer's criticism.	1.4
2792	19d33aeb1932f18de7e14c797	The company announced that it will publish revised guidance for the full fiscal year next month when it releases its Q2 results.	The company said it would revise its guidance for 2003 when it announces its second-quarter results in mid-July.	3.2
5071	c49be0c3842baa0559e49cc56	Chinese News Agency Slams Delays in Search for Missing Jet	Ten Chinese vessels are on standby for a jet search	3.2
6026	6f0be9832f01b14b19c8d345b	Two women are holding a baby.	Two smiling women are holding a baby.	4.0
2269	d54571adda2a578c6c2b0f7f1	@Frank Apisa, what you want to call it is up to you.	@Cyracuz, What you want to call it is up to you.	2.5
853	a197bd2e00a91b0a11ffd2363	A kitten is eating its food from a plate.	A kitten eats some food.	4.0
8208	55ce34d86740bad30fbfc5aa8	Martin, 58, will be released today after serving two-thirds of his five-year sentence for the murder of 16-year-old Fred Barras.	Martin served two-thirds of a five-year sentence for the murder of Barras and for seriously wounding Fearon.	3.0
2338	a014db3d6afeca6db5da19013	What wasn't sold like that?	It's not how it was marketed, gb.	1.6
6522	4e85059e272a23de237557d72	A caveat: I'm recovering from the tail end of a three-day migraine.	I agree with the commentators that your question is a bit hard to understand.	0.0
2354	e5f097c41e5a3abd10cd0a2eb	So answer the question.	Stop dodging the question.	3.4
2786	130a273fd7fa10f24a28e98e7	The S&P/TSX composite rose 87.74 points on the week, and the TSX Venture Exchange composite gained 44.49 points.	Last week, the Dow Jones industrial average rose 11.56 points, while the Nasdaq Stock Market gained 39.42 points.	1.0
7296	377ff90c3b3747e944b174cbd	A man is using a sword to cut paper.	A woman is chopping a tomato.	0.6
2560	25784342ff45155ec39a29f3a	The Nasdaq index, which tracks technology companies, added 14.17 points, or 0.94%, to reach 1,517.05.	The Nasdaq Composite index, which includes many technology stocks, has recently risen by 18 points.	2.2
3745	2491f59b72a6b279ce1b4d451	The Indian and Pakistani governments nearly avoided a fourth conflict in 1999.	The Indian and Pakistani governments each conducted nuclear tests separately in May 1998.	1.8
164	0a9c2ba870384c8cce85b92f2	Someone is boiling noodles.	A woman is cooking noodles in water.	4.0
6579	22687a99dec824a853b807ffa	I've noticed that most cats don't lick people much.	Cats may lick a person depending on many factors.	3.0
5942	5e9f2ea089cdd6c4f6319bc2e	A dog is stealing food from a refrigerator.	The dog took something out of the refrigerator.	3.2
5466	28d2772fa2529b95999b88502	Police halt the Maldives presidential election	Keita won the Malian presidential election.	1.2
1277	b1a13f15bebd1d1dacf1efc9f	A room with several computers and pictures on the wall.	A home office equipped with three computer monitors and other equipment on the desk.	2.8
177	af32042d2b3d4fcc3db870afb	The cats are playing together.	Two cats are fighting each other.	2.6
8275	54073b82ce7862064fe3250cb	The bishop told police he thought he had hit a dog or a cat or that someone had thrown a rock at his vehicle.	Bishop O'Brien, aged 67, had told police he thought he had hit a domestic animal.	3.5
1218	2a2ed82466e3d0ac3bb905b0f	A group of horses grazing in a field.	A brown horse is grazing in a green meadow.	2.6
715	bfb1a423cabefdf5758ce7abc	A man is diving into a swimming pool.	A man is singing into a microphone.	0.667
5831	23eb30ee32300dbd2b879ab6a	A man is playing the flute.	A dog is barking at a fly.	0.0
6590	8ae8666c6576ef90034e510d5	The best approach is to spend time with your cat each evening before bedtime.	A trick I did was to grab and hold my cats close if they disturbed me during the night.	2.4
1966	4ebeb4a8637f89a1ff0ad9b82	The girl is wearing a blue striped shirt and Rollerblades.	A man wearing a striped black and white shirt is jumping on a dog's back.	0.0
3126	ae2dea1f63d7ff0e92e562c57	They also found that shortness was often linked to a family history of hearing loss.	Shortness was found twice as often in those with hearing loss.	3.4
8486	6cf5bac3a77cdc416240a8193	Gunmen kill nine people in northwest Pakistan	Gunmen killed 3 policemen in Iraq	0.4
2329	5b192bc78a15d49f589560be8	Stone notified Captain Lord.	He too notified Captain Lord.	3.4
2085	57e056bd9d04fe7831b1f81ac	but okay, ultimate sovereignty?	Thus, ultimate sovereignty.	2.2
2513	2ccd7b450a523688da55316ee	Enterprise Linux Services is expected to be available before the end of this year.	Beta versions of Nterprise Linux Services are expected to be available on certain HP ProLiant servers in July.	2.667
4480	bb115b93c916e54b97261ec8e	The US expels Venezuela diplomats over diplomatic crisis.	U.S. expels Venezuelan diplomats	4.4
8128	0b686ed55928c2cbb75cefca7	Vivendi shares closed 1.9 percent at 15.80 euros in Paris after falling 3.6 percent on Monday.	In New York, Vivendi shares fell 1.4% to $18.29.	1.4
2428	fff714b4ca49ac2943671d4a5	A law is constitutional if it is in conformity with the Constitution.	To violate the constitution means to be unconstitutional.	3.6
6237	5bfa3cccb0b1a8ab325b955e5	The dogs are playing in the snow.	Two dogs strolling on the beach.	1.8
