	id	sentence	sentiment
3735	b8303010e8c1d35b6aacdbdd1	their on-screen chemistry is undeniable.	4
3736	2b52c90e765064d41e4c166f1	the film's beauty belies its brutal subject matter.	2
3737	29bf8c540bc188f1a869deebb	the film's conclusion is powerful and satisfying due to Adrien Brody's performance.	3
3738	492dd02b571296446a052c735	a good movie to watch on a lazy Sunday.	3
3739	7fa0a4d901531d370759ba9b3	a work of art requires great skill and dedication.	4
3740	531e9f42c7e3f15390a905e27	it's a masterclass in human connection.	3
3741	e56fdf3740168f21f69ea940b	a gentle film with a warm heart.	3
3742	3c036433a236127d9711ddd6e	it is a masterclass in atmospheric tension.	3
3743	f46eeeb53312c32a57988464b	it is a poignant portrayal of human resilience in the face of devastation.	3
3744	862bc62caeca45a875b34e02f	the drama unfolds with intense emotional depth.	3
3745	f9e694a7c6dbb4c1f01989ada	it's a cinematic representation of Japanese folklore and mythology.	2
3746	f425f6c3e5216bb763f81017b	he trusts the audience to find their own path through the story.	3
3747	c63176d38c72566ed6b5f6f30	he's a master of turning everyday sounds into spine-tingling moments.	3
3748	d63435ab9b64f763613a45c08	it's a thrilling tale to behold.	3
3749	7eda33ce35e44d511e908a7e9	a reflection of humanity's quest for creativity in a digital age.	3
3750	80c06ce3e411fb581d0f9fe29	it seeks to understand the complexities of the topic without bias.	2
3751	711a1f23e29415252e05f8a45	Tarkovsky's focus on male-dominated discussions is less engaging.	2
3752	14a95fce2c643cea5a5fb6cc4	and evoke strong emotions in you.	3
3753	d8668677a6abbd932aa7c8c1c	it's a cinematic experience like no other.	4
3754	c5e91be9906cfdb1f981b0d2c	it effectively sets the scene and develops the protagonist's narrative.	3
3755	9f3ab497d1798ae125d326003	it's a mediocre effort.	3
3756	5bae070e69b3135cf7a24337a	it was tolerable.	3
3757	25823f8298325938704cac374	the first film's charm is often impossible to replicate.	2
3758	41550caf9922fa84c7ef6e4af	it's a great film that showcases the power of storytelling.	1
3759	a726dd73e6dd3f77abd5e9004	is a satire of modern society's absurdities.	4
3760	e444c338796eafc52dc2bb491	it's a cinematic experience that leaves you wanting more.	3
3761	af1e7c866882c4b1c744df386	what matters is the execution of the plan.	2
3762	e234e82045bda3473c10cb12e	the Vietnamese War film 'Paradise' is a realistic portrayal.	3
3763	41e13082e3b58bb19a55afeae	a cinematic masterpiece that leaves a lasting impression.	4
3764	50641a2f0d51e6027ddd5c9b9	it effectively uses satire to highlight the absurdity of everyday life.	3
3765	09844700999d974f840ffe8f0	it's a surreal and absurd experience.	1
3766	db15ee14297cebc6f5d031ef8	it's a thrilling ride through the cosmos.	3
3767	9cb18d854aee81a01dd80c09b	a cinematic masterpiece that tugs at the heartstrings.	2
3768	d91f10f28855b5dd8270b5dbd	the film's unique style will still captivate you.	3
3769	d71092254cd10b95c604b27bf	it's a novel that will keep you hooked till the end.	4
3770	d4db121e5fd7569f6dbb20d71	this cartoon is always entertaining.	4
3771	191585b65c82e1905d924d32b	learning is a lifelong process.	3
3772	6bed57efde06d30e9071bc424	it's a thought-provoking commentary on the futility of war.	2
3773	11c8c0b0d9e6eaba872d018f1	she has consistently delivered outstanding performances.	4
3774	558f37ff90322d361b3bf0895	it's a thrilling ride with unexpected twists.	4
3775	79dfa7288655fb2f400a96129	the film is a masterpiece of storytelling.	3
3776	41b181ab79296c5bf2f23d8c3	fixing a sports game for financial gain is a well-worn narrative.	2
3777	54dcc8c8dd5a0f67637b94b1a	it's a cinematic time capsule that still shocks and disturbs.	3
3778	82d1b481a7bf41b027c0dd955	it's a cinematic symphony that envelops the audience.	3
3779	57a43d2a3aa35d4246334e4c6	we're ready for the next chapter.	3
3780	059926f83637aeb6916de0b7e	European teen dramas often excel in authenticity and relatability.	3
3781	247512fdee4d8a446d7e8e25d	mental health awareness and accurate representations in media.	3
3782	37adeaedcdbc2d46bacb1d27d	the film's redeeming qualities outweigh its flaws.	3
3783	fe74aac9d7729a5c64f94b3c2	a cinematic masterpiece is a rare occurrence.	3
3784	90fed06a844a239c78593262d	the movie's pacing issues are overshadowed by its engaging storyline.	3
3785	52d8db6b645ed6032c9969c13	a crucial piece of information is absent.	2
3786	603821f62d0bdcbb70785685b	lies in the simplicity of the moment.	3
3787	c75038a0e8e136395bd978efb	it showcases his remarkable storytelling ability.	4
3788	d3b87bc62be5dc64b04215113	it lost its momentum and failed to impress.	2
3789	dd43636b2f0d08650c7f28396	it's a thrilling ride from start to finish.	4
3790	e454e3fcc94fa696322ca9fb7	a poignant and powerful work of art.	3
3791	022fe5353831d8e4d70346c27	that would be a ridiculous and entertaining sight.	2
3792	fdd4eb72e43539c980d6f440a	you find the idea amusing.	2
3793	0b2eb392c386161ad602b5fd4	go watch the movie.	3
3794	bdfb800983245b6bfc14010f0	portraying the complexities of human nature with nuance and depth.	3
3795	0a439888eefbdbc75d960ffca	make it lose its appeal.	2
3796	58a8b98fe9a76b64965587954	is the art of comedy.	3
3797	e20939e872046e1005b3cc688	it is a cinematic masterpiece.	3
3798	8d4f011acc82e324217bfddb4	the overall tone is unexpectedly poignant.	3
3799	7cef7f9c7768f2b23e42d7e6d	it critiques the superficiality of American beauty standards.	2
3800	2fa979d3d0c1f4135275c960b	it masterfully recreates the era's atmosphere and aesthetic.	3
3801	6299b9173ab5fe4995a945fa1	its imperfections make it more relatable and charming.	3
3802	5fe186442b07df09425d8b4f9	it's a clever subversion of our expectations about what a conspiracy thriller should be.	2
3803	d0633c0b167751f459858944f	the animation is exceptional in its fluidity.	4
3804	13acd9bb003183b7a98196183	the Hollywood elite are mercilessly skewered.	3
3805	3340e717c7cc8e6e045abd37a	the pacing is uneven and lacks excitement.	1
3806	0135143ae0dec54d0d4968a68	it's a snail's pace for anyone under 25.	0
3807	bb8c3b4c453b8ac79019bb837	this British film is a must-watch.	4
3808	1a495e65b17df7cb21b8e090d	it often struggles to effectively communicate emotional depth.	1
3809	fb8115205045c61a60bdbb3ae	it's a cinematic gem that defies genre conventions.	4
3810	9425255896cd3aa4046e2e619	it's a swashbuckling adventure with a sultry twist.	2
3811	a8ba37ff015a6bec42b3d6e3b	it's an immersive cinematic experience.	4
3812	bb0dbadf5a177deadf5f3d0b5	it's a thrilling horror movie experience.	3
3813	445a6a0cd6d1a6c7b52bdc9a7	you're in a bit of trouble.	3
3814	b0b600fe503acc13cdae6716a	it's a memorable performance.	3
3815	338df10549bb263703384ec69	it is a universal concept that transcends cultural boundaries.	2
3816	2640782883e4ecf306441fbe8	it explores the human connection beyond mortality.	3
3817	173ee7f91768f33970cc54d9a	it's a cinematic gem that transcends cultural boundaries.	3
3818	09537757063ca7e6b46d5671e	it's a thrilling action movie that showcases Korean cinema's potential.	3
3819	0b38a9de0139dfcb7c0be6a74	it's a film that celebrates the beauty of diverse women.	3
3820	5ca2ce738d7ad65a443519119	the abstract concepts pierce like daggers.	2
3821	eefcd8f9ff2b4399ea05d287d	I was hoping for a better outcome.	1
3822	e971397033d17fa4548340ace	Ring is a masterclass in building tension and fear.	3
3823	659da8f974f3c5a002651cf74	the film is a masterpiece of cinematic storytelling.	4
3824	b15a64aaa5d4dc752e54e6484	the film's dark atmosphere and suspenseful storytelling are masterfully crafted.	2
3825	6f6d15dad6d8ce3e2f5683b6b	the film industry's lack of diversity is a significant issue.	3
3826	ac14b7431230ee6de185bd99a	it's essential to prioritize relationship nurturing.	3
3827	498006571666c32f595e956a0	it highlights the flaws in our criminal justice process.	3
3828	16d7f9d0c2ad5c3eeb9804f18	Bible stores become inclusive and accessible for all.	3
3829	cb4fea19a0e306ad317c93988	make this film a delightful, relatable watch.	4
3830	e2987adf5b04ee0551e5e0a8f	it balances its complexity with a sense of humor.	3
3831	8e5b0f6932d783beaf0c23242	it's a great way to pass the time.	3
3832	e01f346c35e16962eab40bf5c	the visuals are truly out of this world.	3
3833	3df9fa21be7e5a4320d17e97d	he brings out the best in his cast.	4
3834	c46ba5c60dfb8a56542c34d62	the strong acting elevates the entire production.	3
3835	e9c25eb72d2910b3d74beeeaa	ignite a spark of awareness in its audience.	4
3836	c4c8f5fb6bbc82ee689d0e838	the film's calmness is a testament to its artistry.	3
3837	139374ad3886ad1cd6b03bde3	it's a cinematic masterpiece.	3
3838	d9cdd717074663cc3e8d261cc	a cinematic masterpiece that lingers in the mind.	3
3839	2bab0c3fdb5777f5412ad5e49	he is experiencing puberty.	1
3840	d926775527ae2a91fa4766c4e	it's a surprisingly entertaining film.	3
3841	8d8b2c29b19d042b7bfcc7a66	it's humor is unexpected.	2
3842	49be0d459156a33957432f0dc	Ice-T's acting skills are surprisingly good.	3
3843	2361a6a0b2eb832e6b4855a4a	it's a delightful cinematic experiment.	3
3844	45217fc286bae01043b96e21b	the stunning oceanic visuals are the main attraction.	4
3845	dccbb635b0f6df750e83bc06e	it needs more character development and plot complexity.	1
3846	f693b27dff178e6395a4fa71c	it's a cinematic treasure that I'll always cherish.	4
3847	2c5d48bcc24f0f8827746c18e	Solondz has crafted a cinematic masterpiece.	3
3848	32064f599c76c20bd4b433b60	it would be a unique film adaptation of a true story.	2
3849	f962d035f93e9b27ba7baed85	it focuses on the actors' performances.	2
3850	1efb4046ab62fa3979b9a264f	it's more like a cinematic experience that defies genre classification.	1
3851	804e2d97b182afa003c15c83f	the cinematography is remarkably agile and flexible.	3
3852	fe842925096678a68dd06a745	it's a cinematic experience that lifts the spirits.	4
3853	9cd0181a2320b01966b5f0cf2	reach new heights.	3
3854	89240c32bb1395f9633bb1db6	this Danish TV series is a heartwarming portrayal of everyday life.	4
3855	c4e2c491bc30cfc882b32c7aa	the truth is not what it seems.	2
3856	dfd107aabc01c34405ae7e044	tell a compelling story.	1
3857	bc9a4343b6f791998552b3ff6	he captures the essence of its cinematic soul.	4
3858	57cef67f06b153a7123a652c0	their innovative work in underwater photography has revolutionized the field.	3
3859	b3b9eacc1b22201f10295e014	it is truly exceptional.	4
3860	f25280963c641c496c3483d50	its redeeming qualities outweigh its flaws.	3
3861	0efdb013f50ccd2425452c4d0	Franco's performance lacks the depth required to elevate the film's narrative.	0
3862	47c3ea870fc4bc6cffe1bae2d	is a poignant exploration of human connection and disconnection.	3
3863	580961bdeec366543ad5f42cd	it is a form of existential inquiry that probes the human condition.	3
3864	85ce7c46ad663b1874eb79e42	it fails to evoke a strong emotional response from the audience.	2
3865	116f7ac64fb26926c1d4cf7a6	his films are eerily atmospheric.	4
3866	2cd554ca43466aff0fb009e28	his directorial skills are impressive.	4
3867	c2e3242a76e698660b657f8e9	a surreal reflection of our chaotic times.	3
3868	e9ada31e7f38a4e9df0c8ba49	it is a masterclass in comedic storytelling.	4
3869	1adfbf4b2e9087e530c2f39b7	it effectively conveys the harsh realities of addiction.	2
3870	fa6f85fd93e87d9839b5744db	there's still value in traditional storytelling methods.	3
3871	f2751f00cff51e4aa28c030ab	the film showcases the evolution of turntable skills.	4
3872	120cfbdedc2ae8de7827fc2db	a cinematic masterpiece that will touch your heart.	4
3873	d7bc58c17afc7db17cc78c3f9	the film's surreal atmosphere can evoke a profound emotional response.	3
3874	6da090cbb414edab22d35946b	and finally, I found solace in Earnest's witty humor.	4
3875	33e18e53703e0b2e8c7ef0bf6	it's a fun action movie.	3
3876	39cbacd505d4506a8fe019d65	the sequel is a disappointment.	1
3877	9972d97c57ef1e9f1df04e455	the celestial scenery is a masterpiece of cosmic art.	4
3878	a2a889a00b4761a4df4533571	their relationship evolves organically over time.	3
3879	3186610208e18b4782b987b35	John Woo's Hard Boiled is the answer they've been seeking.	3
3880	f60fc08f51b2778e0181ab12f	his cinematic influence is unparalleled.	3
3881	d70b00dc7f9ecfce6c3dea433	it approaches the genre with a refreshing subtlety and nuance.	3
3882	9882c56501fe556001ebd53ad	make the topic accessible and engaging to a broad audience.	3
3883	3b1e8eeb20513920971ed8711	it's a suspenseful and engaging read.	3
3884	7dcdac4b876c190b7fa222af5	it's extremely hot outside.	3
3885	348930468a3e5262dd702847a	it's a heartwarming film about love and family.	4
3886	cdf1be6ddb67afa8abe222317	it's a highly infectious enjoyable experience.	4
3887	520aa0598a8ff6b485fd47067	it is a powerful exploration of human rights and dignity.	4
3888	b5df1739dd72bbcdb43a80f72	it's a gritty cop thriller that showcases the cop's rebellious spirit.	3
3889	a337e774708e692abd2dd654b	but whose charm and wit linger long after the credits roll.	3
3890	ce99f5e2f34216cdf94061d11	it is a cinematic masterpiece with something for everyone.	4
3891	a7eb4a97c545cdb1042cc965d	a cinematic experience that resonates with their emotions.	4
3892	e4251616354c27287ca9f63b8	it's a beautifully crafted emotional rollercoaster.	3
3893	eb34b1acdeaa38346f4c82430	the film's dark tone and gritty atmosphere are well-maintained throughout.	3
3894	5ef7cc80764a444697b775c9a	mini is a symbol of British culture.	2
3895	7eb8868f227d007c5744c5329	a low-budget, eccentric, and quirky individual.	2
3896	d2fef950fddd24fa2cd3e5d2c	the party is over.	2
3897	00987dd3634b0f3ade065183d	it's a cinematic experience that balances emotions effectively.	3
3898	c355331ff04e1feaea648ddef	artistic value lies in its complexity and multiple layers of meaning.	2
3899	3123cf4a2d8eb04e27805899c	the brutal annihilation of entire communities.	3
3900	ef7e948a9be13540c569284ed	the director's future projects will be highly anticipated.	4
3901	f83e7d8d0e2d5574897e57295	it is actually a very intelligent robot.	3
3902	d3ae2f05d49c368f7dda6822e	is Monty Python and the Holy Grail.	4
3903	e7cdf933dfe254f2e6944378e	the film's success is a testament to its well-crafted storytelling.	3
3904	a1e5e297930739a8aa2abc431	it's a comedy with a lot of mood swings.	4
3905	4a89d9b8eab8dbd0ffe282fab	he reimagines the psychological drama with a modern twist.	1
3906	795759bbe8becbffe1a525fe0	he has chronicled humanity's darkest moments with unflinching precision.	3
3907	f243ec5e2f47f606f1bcdb3e5	it is a poignant reflection of life's complexities.	2
3908	b91cec79d4b177383cfbbdf3b	it presents a nuanced and balanced depiction of his character.	3
3909	4ec88b45d6838832148ee467e	the juxtaposition of high and low art creates a fascinating cinematic experience.	2
3910	2ce1a8a5da82bc34317e42a98	this dessert is just right.	3
3911	5e13db36d724d1939c767de41	a film that wears its emotions proudly.	4
3912	f6bd4b403e8f5e244c1191ef4	it highlights the emotional bond between Allen and Presson.	2
3913	4a713d9487ee938ce31d405b3	his writing is both entertaining and thought-provoking.	4
3914	a2a47ac28ddfb72b95b3308b7	a cinematic masterpiece that leaves a lasting impression.	3
3915	a5fa374f53937fc00e7cb9a10	the film's portrayal of unconventional relationships is surprisingly convincing.	3
3916	229b20e1bb98c75505e68f810	each new season brings fresh opportunities for growth and connection.	3
3917	fd0c16a7752b949c42bba3f0c	consensual sex is a valid choice.	3
3918	cdbfe60ae1cf22686e134af01	 ... an adorably whimsical comedy that deserves more than a passing twinkle .	3
3919	adda75eab0699f5132cd93699	a gripping narrative that explores the human condition.	4
3920	d0f950b67af5e265abf4e0d24	the stories of perseverance and triumph are genuinely inspiring.	2
3921	2e11d96a17697a131f7731f0d	Hacksaw Ridge is a powerful anti-war film.	3
3922	8e8d1c3cebb582864a9a2ef6e	the intimacy is palpable and the tension is electric.	3
3923	342c28a0d6967652268cb9b32	a hilarious comedy.	4
3924	2c71036dc49b6f073434716a7	the film's themes are expertly woven throughout.	3
